id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9800027,house / apartment,50501516,Alicia,,Centro,36.72687,-4.4133,Entire home/apt,57,2,268,2022-06-27,3.47,1,266,54,CTC-2018175604
12082434,Wonderful apartment Beach and Center VFT/MA/18497,23844711,José Manuel,,Carretera de Cadiz,36.70524,-4.43463,Entire home/apt,96,4,123,2022-06-12,1.62,2,292,20,VFT/MA/18497
9800222,300metros beach. malaga center 10minutes by car,50501116,Rocio Y Pepi,,Este,36.7196,-4.35725,Entire home/apt,78,1,177,2020-09-26,2.35,1,120,0,VFT/MA/10658
9857803,apartamento completamente equipado,50397101,Juan,,Centro,36.71697,-4.41191,Entire home/apt,131,3,92,2022-06-15,1.16,1,221,21,CTC-2016108426
12088117,PLAZA PICASSO,36502440,Miguel Angel,,Centro,36.72399,-4.41683,Entire home/apt,85,30,8,2016-10-11,0.11,1,296,0,VFT/MA/01186
9939257,Central Apartment with Balcony,38952981,Servicios Verticales,,Centro,36.72589,-4.41919,Entire home/apt,104,2,56,2022-05-22,0.71,2,343,4,VFT/MA/1499
9974704,Jardines del Litoral Apartment,45718774,Monica,,Carretera de Cadiz,36.68369,-4.45281,Entire home/apt,204,2,26,2022-03-23,0.34,8,7,2,VTF/MA/01998
9814772,Loft Victoria,43327888,Luis,,Centro,36.72288,-4.41697,Entire home/apt,127,3,97,2022-06-27,1.28,2,126,12,VFT/MA/03976
12123665,Habitación en Málaga. No para exigentes.,65044816,Raúl,,Ciudad Jardin,36.73587,-4.4243,Private room,20,3,233,2022-06-26,3.26,1,316,40,Exempt
9824770,Stunning penthouse with private roof-top pool,50602436,Noemi,,Centro,36.72331,-4.42193,Entire home/apt,245,2,177,2022-05-23,2.29,1,12,1,VFT/MA/02783
9829686,Suite Victoria,50626581,Ana,,Centro,36.72937,-4.41413,Entire home/apt,127,3,72,2022-05-22,1.00,1,100,11,VFT/MA/03974
10010135,La Casa de mamá (deluxe apartment),45718774,Monica,,Centro,36.72317,-4.42745,Entire home/apt,50,2,4,2016-10-18,0.05,8,0,0,VTF/MA/02640
12161126,"Cozy2 bedroom, 2bathroom , wifi",36635590,Dani,,Teatinos-Universidad,36.72616,-4.46413,Entire home/apt,99,4,54,2022-06-17,0.72,1,143,12,VTF/MA/22551
10033012,alojamiento gay   centro,12762864,Alfonso,,Cruz De Humilladero,36.71451,-4.43202,Private room,26,5,32,2022-04-27,0.45,4,282,4,Exempt
13662264,INMálaga Apartments Victoria,79418042,INMálaga,,Centro,36.7249,-4.41505,Entire home/apt,184,2,32,2021-12-22,0.46,27,231,7,A/MA/01447
12237883,"Playa Virginia Home. 50 metros playa,wifi,aire ac",65859107,Esther Y José Luis,,Este,36.71792,-4.3488,Entire home/apt,154,3,18,2021-06-24,0.24,1,111,0,VFT/MA/10713
13662265,Inmálaga Apartments Constitución 4,79418042,INMálaga,,Centro,36.71958,-4.42222,Entire home/apt,151,2,3,2021-05-14,0.04,27,248,0,A/MA/01446
10066569,1 habitacion  vista espectacular,46906317,Saray,,Carretera de Cadiz,36.70897,-4.43223,Private room,70,3,17,2021-12-08,0.28,1,89,1,RGE012020492019
12259311,Suncity Flat Salitre I,16584611,Suncity,,Centro,36.71211,-4.42862,Entire home/apt,91,2,20,2022-04-18,0.27,18,224,5,2017045645
13662266,Inmálaga Apartments Granada,79418042,INMálaga,,Centro,36.72165,-4.42,Entire home/apt,167,2,2,2021-11-09,0.03,27,168,1,A/MA/01447
13662267,Inmálaga Apartments Constitución 3,79418042,INMálaga,,Centro,36.71958,-4.42222,Entire home/apt,204,2,3,2018-07-06,0.05,27,231,0,A/MA/01446
12268501,Perfect fit historic center Malaga,66081332,Raquel,,Centro,36.72453,-4.42033,Entire home/apt,81,4,123,2022-06-27,1.63,1,240,4,VFT/MA/00825
13662272,Inmálaga Apartments Constitución 5,79418042,INMálaga,,Centro,36.71958,-4.42222,Entire home/apt,204,2,4,2022-06-08,0.06,27,272,1,A/MA/01446
10088491,Junto a la casa natal de Picasso.,51765557,Vicente,,Centro,36.72434,-4.41707,Entire home/apt,133,2,146,2022-06-27,1.94,1,157,29,VFT/MA/00660
10093521,Apartamento 1B PuntoApart Cerrojo,22848961,Sofia,,Centro,36.71904,-4.428,Entire home/apt,84,2,2,2022-02-06,0.04,2,152,1,VFT/MA/04051
12284172,Bohemian flat in the city center,66194910,Sara,,Centro,36.71951,-4.42511,Entire home/apt,96,1,115,2022-05-17,1.53,1,175,20,CTC-2018145080
10145961,House with pool and nice views - OZONO DISINFECT,38945577,María Teresa,,Este,36.73223,-4.35512,Entire home/apt,219,3,33,2022-04-16,0.43,2,333,5,VFT/MA/02532
10175148,Apartment MALAGA 5 mn from beach and near center,19182610,Rosario,,Carretera de Cadiz,36.70898,-4.43733,Entire home/apt,60,3,103,2020-01-11,1.35,1,0,0,VFT/MA/18865
13678279,"Double bed, sofa bed, Air Con, TV, big cozy room",74965400,Malena,,Bailen-Miraflores,36.72427,-4.43486,Private room,34,1,31,2022-06-13,0.43,7,106,2,VFT/MA/03833
12301122,Penthouse with huge private terrace and views,49183722,Knut,,Centro,36.7252,-4.42508,Entire home/apt,110,3,130,2022-06-25,2.04,2,34,35,CTC-2016145014
13705426,Fabuloso apartamento con todas las comodidades!,79984522,Yolanda,,Bailen-Miraflores,36.72306,-4.43306,Entire home/apt,66,4,33,2022-06-17,0.46,1,256,2,VFT/MA/15719
12303424,Duplex old town ideal for friends Private parking.,6162402,Ana,,Centro,36.72455,-4.42138,Entire home/apt,98,2,305,2022-06-10,4.04,1,329,72,VFT/MA/00177
13721270,Alameda de Colon,45279970,Jose Luis,,Centro,36.71606,-4.42488,Entire home/apt,66,3,158,2022-02-06,2.18,2,29,8,VFT/MA/12517
10203684,Elegantly decorated modern apartment (8min beach),17158563,Sabrina,,Carretera de Cadiz,36.70169,-4.44093,Entire home/apt,82,2,192,2022-06-12,2.43,1,57,36,VFT/MA/27680
12309762,Apartamento económico por semanas 6,16650042,R.U Sto Tomas,,Teatinos-Universidad,36.71967,-4.47008,Entire home/apt,60,10,16,2021-08-25,0.22,12,22,4,A/MA/01590
10227406,New apartment and well located,52556336,Francisco,,Carretera de Cadiz,36.69799,-4.43665,Entire home/apt,89,3,92,2022-06-16,1.27,1,56,20,VFT/MA/19491
13765463,Beautiful Andalusian style house with sea views,2137348,Paqui,,Este,36.72462,-4.37836,Entire home/apt,94,2,68,2020-02-29,0.99,1,180,0,CTC-2017081322
12331759,Apartment with spectacular sea view,66553642,Larream,,Este,36.72823,-4.35196,Entire home/apt,92,7,133,2022-06-25,1.80,1,247,26,VFT/MA/00511
13778094,New luxury house! Nuevo Piso de lujo en el centro.,80885889,Ana Maria Y Juan De La Cruz,,Centro,36.71604,-4.42365,Entire home/apt,119,2,5,2021-01-22,0.07,2,94,0,VFT/MA/09233
10238016,"Heart of Málaga, best location with views!!",52619647,Juan,,Centro,36.71841,-4.42464,Entire home/apt,77,2,220,2022-06-21,2.83,1,4,42,VTF/MA/09804
12341217,Pedregalejos playa,31088953,Jose Maria,,Este,36.72115,-4.3736,Entire home/apt,77,2,73,2022-06-06,1.01,7,300,14,CTC-2018040734
10311760,"Modern Central Apt,parking&balcony.",53058498,Alex,,Centro,36.7254,-4.42001,Entire home/apt,159,2,29,2019-09-26,0.38,1,310,0,CTC2017076524
13781514,Apartamento en pleno centro Historico de Málaga,74648547,Merete,,Centro,36.72601,-4.41597,Entire home/apt,61,3,160,2022-06-11,2.22,1,126,35,VFT/MA/06481
12349894,Apartamento Vialia,30960350,María,,Centro,36.71206,-4.42864,Entire home/apt,125,4,80,2022-06-21,1.06,1,90,2,VFT/MA/15230
13787511,CITY CENTER. BEAUTIFUL APARTMENT.,80991994,Alejandro,,Centro,36.7234,-4.43216,Entire home/apt,41,2,21,2020-01-01,0.29,2,0,0,VFT/ MA/ 20974
10317181,Malaga City Centre Apartment,42226210,Rachel & Hendrix,,Centro,36.72165,-4.4202,Entire home/apt,78,3,407,2022-06-28,5.34,1,266,67,VFT/MA/03170
12373614,EXCLUSIVE VILLA EL CANDADO MALAGA,39314392,Kiko,,Este,36.71601,-4.34564,Entire home/apt,666,2,98,2022-06-19,1.32,3,205,18,VFT/MA/25584
10373484,Esparteros (1 balcón) FreshApartments by Bossh!,3376700,Freshlanding,,Centro,36.71941,-4.42189,Entire home/apt,113,2,96,2022-06-09,1.23,36,331,29,VTF/MA/02283
13812749,Malagueta Suites,22947028,Jose Ignacio,,Centro,36.71929,-4.4093,Entire home/apt,90,2,18,2020-03-01,0.25,4,0,0,VFT/MA/03028
12402718,"CENTER, BEACH, TRAIN AND BUS, 4x1. Very quiet!!",29805073,Rafael,,Carretera de Cadiz,36.71124,-4.43063,Private room,30,2,301,2022-06-18,4.13,3,138,43,VFT/MA/20604
13824683,"Casa con piscina,cerca de la playa y feria",81473592,Juan Antonio,,Teatinos-Universidad,36.72181,-4.47551,Entire home/apt,123,4,6,2021-08-24,0.08,1,75,3,Exempt
10406352,Close Beach & Next to Russian Museum & 15'Old Town,53583601,Casita 1,,Carretera de Cadiz,36.70052,-4.4437,Entire home/apt,49,4,115,2019-08-20,1.47,1,179,0,VFT/MA/05291
10472473,"Double, private room with integral ozone system",53703877,Alvaro,,Centro,36.7187,-4.42649,Private room,22,3,207,2020-10-04,2.66,3,0,0,VFT/MA/33363
12416371,APARTMENT WITH SOLARIUM,25003668,Antonio,,Bailen-Miraflores,36.72659,-4.43539,Entire home/apt,61,1,377,2022-06-13,5.00,2,129,23,VFT/MA/25844
10513244,Apto. LUZ BLANCA-Wifi-Beach,54205259,Antonia&Elisabeth,,Carretera de Cadiz,36.70887,-4.43223,Entire home/apt,104,3,14,2019-12-30,0.22,1,78,0,VFT/MA/02878
13857812,Apartamento en Villa junto Club de Golf. Reformed,81870487,Francisco,,Este,36.71729,-4.3432,Entire home/apt,132,4,21,2021-11-20,0.29,2,186,1,vft/ma/05094
12441015,Paseo de Reding - MálagadeVacaciones,3298879,Guillermo,,Centro,36.72116,-4.40824,Entire home/apt,254,2,5,2020-02-22,0.08,38,108,0,VFT/MA/18706
13862345,Appartment on the Beach in El Palo (Málaga),41745756,Eva,,Este,36.71732,-4.34911,Entire home/apt,56,3,32,2022-06-03,0.44,8,62,4,VFT/MA/08505
10541452,Apartamento Duplex Junto al Mar....,54358669,Pedro,,Carretera de Cadiz,36.70081,-4.4341,Entire home/apt,101,3,81,2022-06-17,1.06,1,154,25,VFT/MA/19414
12526725,Luxury Historic City Center,8544512,Malaga Center Flat,,Centro,36.71838,-4.42399,Entire home/apt,235,2,61,2022-06-29,0.82,50,282,24,VFT/MA/08308
13870785,INMálaga Apartments Picasso,79418042,INMálaga,,Centro,36.72104,-4.41911,Entire home/apt,231,2,6,2021-06-27,0.09,27,134,0,A/MA/01447
12529740,Homemálaga Guadalmar Beach 60,65326975,Carmen,,Churriana,36.66534,-4.46006,Entire home/apt,125,2,7,2021-09-13,0.11,8,120,2,VFT/MA/12424
10545967,LA CHOZA,54384903,Kiko,,Este,36.76595,-4.30417,Entire home/apt,40,2,54,2022-05-27,0.75,1,332,15,CTC-2018176595
12565187,"""Treehouse"" in historical center",67791645,Alina,,Centro,36.72122,-4.4236,Entire home/apt,79,2,257,2022-06-22,3.44,1,65,31,VFT/MA/02280
10567319,Unbeatable Location Cathedral 2BR AC,4884962,"Esther, Francisco & Sara",,Centro,36.71926,-4.4209,Entire home/apt,127,3,119,2022-06-15,1.53,12,91,11,VFT/MA/02131
13890128,Descubre la luz de Málaga desde este apartamento en el Soho,82260994,Trinidad,,Centro,36.71575,-4.42477,Entire home/apt,79,2,290,2022-06-12,4.00,1,237,64,VFT/MA/08140
12596534,Centro Histórico - Plaza de los Mártires,68343688,Patrick,,Centro,36.72157,-4.42188,Entire home/apt,120,2,140,2022-06-28,1.98,1,40,25,CTC-2016113625
13894895,BIZNAGA ROOM - Wide+Balcony/Center+Beach+Station,82314525,Casa Ale,,Carretera de Cadiz,36.71118,-4.43008,Private room,27,3,303,2022-06-13,4.24,8,73,27,VFT/MA/25082
13903523,Gran piso con piscina 4 dormitorios y 2 baños,82309215,Paqui,,Teatinos-Universidad,36.72384,-4.48215,Entire home/apt,120,2,5,2018-08-21,0.07,1,198,0,CTC-2018119073
10584885,Apartament loft d design in historical center,54603830,Berny,,Centro,36.72314,-4.42422,Entire home/apt,121,2,26,2019-10-13,0.33,3,55,0,VTF/MA/12583
10743354,"Apart.3, Malaga, sea view & balcony",38347244,Gordon & Marion,,Este,36.72699,-4.37307,Entire home/apt,83,3,89,2022-06-26,1.16,3,273,10,RTA-A/MA/01559
12652948,Family & Friends Carreteria 73,68730143,María Dolores,,Centro,36.72464,-4.42179,Entire home/apt,146,2,131,2022-06-24,1.78,1,52,24,VFT/MA/01152
10779272,2 bed apartment on the beach,55764027,Maurice,,Este,36.71748,-4.35432,Entire home/apt,143,4,5,2021-08-06,0.07,3,273,1,CTC-2016102937
13907052,Los delfines,82467630,Mari,,Centro,36.7322,-4.42029,Private room,80,1,44,2022-06-05,0.62,2,65,6,CTC2018160402
12679923,San Juan Vintage Apartment,38952981,Servicios Verticales,,Centro,36.72018,-4.42375,Entire home/apt,235,2,85,2022-05-26,1.14,2,332,24,VFT/MA/1500
13916716,Lindo Centro historico y Playa,2092252,Tatiana Juliettesis,,Centro,36.72422,-4.42117,Entire home/apt,75,60,1,2017-05-28,0.02,9,271,0,
12720040,EXCLUSIVE CHALET EL CANDADO MALAGA,39314392,Kiko,,Este,36.71621,-4.34584,Entire home/apt,407,1,57,2022-05-15,0.76,3,205,13,VTF/MA/13313
13925289,Rooftop Gem with Pool Near Central Malaga,19110429,Gary,,Centro,36.72603,-4.42027,Entire home/apt,99,4,144,2022-06-17,2.02,2,81,38,VFT/MA/04982
10783613,Great Views & Central,2986899,Andrés,,Centro,36.72952,-4.4156,Entire home/apt,79,3,171,2022-06-12,2.21,5,271,35,VFT/MA/20309
12746217,CASA EXCLUSIVA EL CANDADO MALAGA,39314392,Kiko,,Este,36.71618,-4.34553,Entire home/apt,344,2,12,2022-04-24,0.17,3,213,1,VFT/MA/25584
10794799,Historic City centre+Rooftop Terrace+Pool+Parking,10809817,Juan,,Centro,36.7248,-4.41954,Entire home/apt,159,2,86,2022-06-23,1.19,1,181,1,VFT/MA/18198
13930046,"Mi casa es la tuya, 15 min. de centro",82771604,Claudia,,Centro,36.73214,-4.41793,Entire home/apt,83,2,37,2021-08-26,0.51,4,1,1,VFT/MA/12574
12759092,"UNFORGETABLE  APTO, TERRACE TO CATHEDRAL, PICASSO",9678471,Mayte,,Centro,36.72178,-4.41878,Entire home/apt,177,5,36,2022-06-11,0.57,9,150,9,VFT/MA/20818
10802138,Room next to Airport A/C,47971136,Christina,,Cruz De Humilladero,36.7047,-4.45034,Private room,34,1,721,2022-06-20,9.28,11,326,63,VFT/MA/23507
12826862,La Casa de mamá (attic apartment),45718774,Monica,,Centro,36.723,-4.42635,Entire home/apt,59,3,2,2020-02-02,0.03,8,0,0,VTF/MA/01996
10804553,Duplex with terrace in the center,26160719,Catalina,,Centro,36.71581,-4.42751,Entire home/apt,135,2,138,2022-06-16,1.77,3,92,22,CTC-201662765
13932885,Sunburn,80736069,Gae,,Centro,36.72944,-4.41729,Entire home/apt,88,5,40,2022-06-13,0.56,1,120,4,VFT MA 00200
12837654,Malaga Lodge  Studio,1687526,Mayte,,Centro,36.73064,-4.41331,Entire home/apt,99,1,0,,,3,75,0,VFT/MA/00525
13938562,Estudio en Pleno centro de Málaga,3550966,Daniela,,Centro,36.72513,-4.41928,Entire home/apt,59,2,34,2022-06-27,0.47,1,175,9,VFT/MA/14156
10898582,Casa individual centro historico,23014002,Nuria,,Centro,36.72824,-4.42317,Entire home/apt,171,2,102,2022-06-26,1.39,1,311,28,VFT/MA/ 08063
12841348,MALAGA CENTRO LAS TORRES,70120532,Roberto,,Centro,36.72143,-4.42388,Entire home/apt,134,3,128,2022-05-23,1.73,2,211,29,VFT/MA/02786
13957385,Centro de Malaga ciudad + garaje,9697895,Diego,,Centro,36.72529,-4.42541,Entire home/apt,251,30,8,2020-08-06,0.11,1,89,0,VFT/MA/050818
12847340,Málaga en familia,70171162,Victoria,,Este,36.72593,-4.36563,Entire home/apt,145,2,7,2019-08-08,0.10,1,310,0,CTC-2016085762
13972975,"New studio apartment, meters from historic downtown.",33814148,Diego,,Centro,36.72971,-4.42106,Entire home/apt,75,2,232,2020-08-25,3.23,6,126,0,VFT/MA/04863
10932003,Habitacion en piso bien comunicado1,56676288,Cruz,,Carretera de Cadiz,36.69393,-4.45064,Private room,34,2,84,2022-06-15,1.08,2,141,18,CTC-2016135422
12900103,Casa Rustica 1 Shared pool & Garden,70660589,Priscilla,,Churriana,36.65236,-4.49868,Entire home/apt,86,5,67,2022-06-09,0.93,2,272,10,VFT/MA/24445
10943196,Ecuador 14,56743414,María Jose,,Bailen-Miraflores,36.72375,-4.43302,Entire home/apt,45,2,370,2022-06-29,4.75,1,228,59,VFT/MA/21649
12922556,Nice apartment in city centre,70900862,Gabriela,,Centro,36.72567,-4.42548,Entire home/apt,110,2,185,2022-06-25,2.51,1,54,8,VFT/MA/14368
10956260,Villa Isabelita,2338846,Goyo,,Churriana,36.64631,-4.50174,Entire home/apt,106,5,2,2018-04-29,0.03,1,235,0,VFT/MA/07309
10964253,Alojamiento  gay-friendly   centro,12762864,Alfonso,,Cruz De Humilladero,36.71431,-4.43653,Private room,20,60,23,2022-05-31,0.30,4,364,1,
14016897,PL FLORES LARIOS GRUPOS,50961065,Diana,,Centro,36.72109,-4.42216,Entire home/apt,157,2,17,2022-06-19,0.24,10,339,2,VTC-MA-19325
14032852,Premium Mendoza - MálagadeVacaciones,3298879,Guillermo,,Este,36.72208,-4.38024,Entire home/apt,127,2,18,2021-09-16,0.25,38,101,4,VFT/MA/18751
12925563,Finca del Arroyo de las Adelfas,70929829,Graham,,Palma-Palmilla,36.79098,-4.44634,Entire home/apt,420,7,6,2021-07-26,0.08,1,267,1,CTC-2018109041
14038979,"PEACEFULNESS. CENTER, BEACH, TRAIN AND BUS. 4X1",29805073,Rafael,,Cruz De Humilladero,36.71181,-4.4316,Private room,36,2,302,2022-06-23,4.18,3,118,54,VFT/MA/20604
12977852,Apartment Home Constitución,65326975,Carmen,,Centro,36.72116,-4.42427,Entire home/apt,134,2,12,2022-03-11,0.16,8,82,4,VFT/MA/07548
10975950,"Apart.2, Malaga, sleeps 6, sea view & terrace",38347244,Gordon & Marion,,Este,36.72751,-4.37332,Entire home/apt,153,3,59,2022-06-08,0.93,3,44,4,RTA-A/MA/01559
10987861,Málaga center with beautiful views.,7698834,Jesús,,Centro,36.72563,-4.41983,Entire home/apt,76,3,172,2022-06-27,2.26,4,67,12,VTF/MA/01020
13009184,Homemálaga Guadalmar Beach 34,65326975,Carmen,,Churriana,36.66617,-4.45824,Entire home/apt,135,2,15,2022-05-02,0.21,8,108,3,VFT/MA/12809
11000499,Lemon house,53798006,Maria,,Este,36.74025,-4.35721,Entire home/apt,40,60,24,2020-01-31,0.31,1,293,0,Exempt
14040120,Casa Pza Merced junto a Picasso. Centro Historico,84121073,Salva,,Centro,36.72393,-4.41786,Entire home/apt,50,1,112,2021-09-06,1.56,1,0,1,VFT/MA/02272
13037382,Piso cerca del centro histórico con WIFI,72083591,José Luis,,Bailen-Miraflores,36.72256,-4.43592,Entire home/apt,85,2,128,2022-05-31,1.73,1,123,23,VFT/MA/02603
14082473,APARTMENT IN THE BEACH MALAGA CENTER,84646336,Elena,,Carretera de Cadiz,36.7078,-4.43108,Entire home/apt,93,5,18,2022-05-16,0.25,8,44,11,VFT/MA/02692
11033005,Ático Carlota. Terraza,40571478,La Casa De La Alameda,,Centro,36.71781,-4.42511,Entire home/apt,151,1,11,2021-09-08,0.19,9,150,6,CTC-2017139286
13037972,"40 meters long pool, 2 m walk from beach 104",41745756,Eva,,Este,36.72092,-4.34929,Entire home/apt,74,3,27,2022-05-31,0.37,8,218,5,VFT/MA/00391
13050739,TRANQUILIDAD EN EL CORAZÓN DE LA CIUDAD,54461177,Teresa,,Centro,36.72105,-4.43189,Entire home/apt,106,1,56,2022-06-01,0.77,2,38,6,VFT/MA/00649
11033060,Apartamento moderno y funcional y tranquilo en el centro,40571478,La Casa De La Alameda,,Centro,36.71725,-4.42515,Entire home/apt,146,1,32,2022-05-16,0.41,9,109,8,CTC-2017139286
14091245,A.T. - PARÍS CLÁSICO - MÁLAGA - CERCA DE LA PLAYA.,68846563,Andrea,,Carretera de Cadiz,36.69606,-4.44944,Entire home/apt,103,7,25,2021-08-31,0.35,3,82,3,VFT/MA/19591
13063633,Ático en el centro de Málaga con parking,46055741,Ricardo,,Centro,36.72277,-4.4153,Entire home/apt,133,3,191,2022-06-07,2.57,21,71,23,VFT/MA/01888
14091303,APARTMENT IN THE BEACH NEAR MALAGA CENTER,84646336,Elena,,Carretera de Cadiz,36.70689,-4.43177,Entire home/apt,300,4,8,2018-07-20,0.11,8,0,0,VFT/MA/2692
11065582,Habitación en piso bien comunicado2,56676288,Cruz,,Carretera de Cadiz,36.69389,-4.44922,Private room,34,2,80,2022-06-19,1.08,2,109,16,VFT/MA/08894
13081589,Gran piso cerca Centro con garaje y piscina,72563473,Víctor Manuel,,Centro,36.73467,-4.41561,Entire home/apt,97,2,124,2022-06-19,1.70,1,221,14,VFT/MA/02818
11066779,Duplex Apartment 2bedroom,7082899,Holidays In,,Centro,36.72339,-4.41906,Entire home/apt,91,2,310,2022-06-14,4.02,12,287,61,A/MA/01422
14092020,Cozy apartment in Málaga historical center,84646336,Elena,,Centro,36.72375,-4.41543,Entire home/apt,74,5,20,2022-05-19,0.28,8,53,9,VFT/MA/2138
13095100,☆ Modern apartment in the heart of the city,3440997,Philippe,,Centro,36.72249,-4.41937,Entire home/apt,95,2,172,2022-06-21,3.21,1,10,35,VFT/MA/07491
13107301,Habitación privada cerca de la estacion,72851313,Nataliya,,Cruz De Humilladero,36.71128,-4.43559,Private room,28,1,400,2022-06-28,5.41,1,45,105,Exempt
14092753,Piso Nuevo 3 dormitorios. Piscina,18312102,Dani,,Teatinos-Universidad,36.72725,-4.4715,Entire home/apt,148,5,23,2021-09-23,0.32,1,294,7,VTF/MA/23081
14097693,C16 · Modern & Comfortable 4 bed Apartment,5890675,La Recepción,,Centro,36.72448,-4.415798,Entire home/apt,418,1,18,2021-07-28,0.25,104,46,2,CTC-2016091410
11074230,Apartamento en barrio típico Málaga,26588204,Jose,,Bailen-Miraflores,36.73,-4.43841,Private room,22,1,23,2022-06-10,1.53,1,53,21,Exempt
11074898,Room with private bathroom and terrace,49846038,Carmen,,Bailen-Miraflores,36.72373,-4.45025,Hotel room,45,1,208,2022-06-12,2.74,5,303,22,VFT/MA/07633
13111092,Pedregalejo playa 4,31088953,Jose Maria,,Este,36.72115,-4.3736,Entire home/apt,84,2,25,2022-06-02,0.34,7,324,6,CTC-2018040734
11116983,"Céntrico, espacioso y luminoso !  VFT/MA/15593",36255908,Raul,,Cruz De Humilladero,36.71172,-4.43742,Entire home/apt,114,3,41,2022-06-08,0.54,1,167,5,VFT/MA/15593
13127461,City Centre for big groups - comfortable,26583926,Franziska,,Centro,36.71411,-4.42361,Entire home/apt,459,4,4,2021-07-21,0.06,6,132,1,VFT/MA/01935  VFT/MA/01286
11117346,VICTORIA 16 SUIT,57756025,Patricia,,Centro,36.72282,-4.41669,Entire home/apt,110,1,74,2022-06-06,0.96,6,106,20,VFT/MA/01265
14103899,Málaga Centro Histórico 1,84913046,Molimesa,,Centro,36.72295,-4.41512,Entire home/apt,171,1,29,2018-05-12,0.40,6,65,0,VFT/MA/04742
13180804,apartment in area center,73713216,Mariola,,Centro,36.72362,-4.42208,Entire home/apt,79,3,60,2021-08-07,0.82,1,253,2,VFT/MA/00024
14119357,NICE LOFT IN MALAGA HISTORICAL CENTER,84646336,Elena,,Centro,36.72335,-4.41667,Entire home/apt,74,5,13,2022-06-05,0.19,8,64,10,VFT/MA/02138
14135270,Málaga Centro Histórico 2,84913046,Molimesa,,Centro,36.7229,-4.4153,Entire home/apt,143,1,9,2019-08-30,0.13,6,82,0,VFT/MA/04742
11121112,Spacious and bright apartment in historic Málaga,16037274,Wim,,Centro,36.72468,-4.41812,Entire home/apt,93,4,48,2019-12-29,0.63,1,171,0,CTC-2017117376
13197127,Pequeño Estudio Luminoso A/C WiFi,22835439,Bruno,,Bailen-Miraflores,36.72493,-4.43452,Entire home/apt,87,2,4,2021-11-15,0.17,21,67,1,A/MA/01382
11136409,1/2  bed beachside apartment with terrace,55764027,Maurice,,Este,36.71885,-4.35393,Entire home/apt,70,5,9,2018-05-17,0.12,3,119,0,VFT/MA/006442
